 В-1 МКРН.|СТР.34|САМАРСКАЯ ОБЛ.,ЖИГУЛЕВСК|ПОЛИКЛИНИКА №  2 ЦГБ ЖИГУЛЕВСКОЙ|Поликлиника - взрослая
ГОСПИТАЛЬНАЯ|1|МО,СЕРГИЕВ ПОСАД|ПОЛИКЛИНИКА ЦЕНТРАЛЬНАЯ №144|Поликлиника - взрослая
ГОСПИТАЛЬНАЯ|4|ЛО,ВЫБОРГ|АПТЕКА 'НАТУР ПРОДУКТ' № 14|Аптека
ГРАЖДАНСКАЯ|40|ЧЕБОКСАРЫ|ПОЛИКЛИНИКА №  2 СТУДЕНЧЕСКАЯ ПРИ ГБ №  1 ИМ.П.Н.ОСИПОВА|Поликлиника - взрослая
ГРАЧЕВА|12|ПЕРМЬ|ПОЛИКЛИНИКА ГБ №  9 МАУЗ|Поликлиника - взрослая
ГРЕКОВА|8Г|МОСКВА|АПТЕКА 'ЛЕКРУС'|Аптека
ГРЕЧЕСКАЯ УЛ.|104|ТАГАНРОГ Г.|ГОР.ПОЛИКЛИНИКА №2 Г.ТАГАНРОГА|Поликлиника - взрослая
ГРИБОЕДОВА|32|ЕКАТЕРИНБУРГ|МЕД.ЦЕНТР 'МЕДЛАЙН'|Медицинский центр - взрослый
ГРОМОВА УЛ., 2|-|ВЛАДИВОСТОК Г|ТЕРАПЕВТИЧЕСКОЕ|Поликлиника взр.
ГУБАЙДУЛЛИНА УЛ.|21.янв|УФА|ГОР.ПОЛИКЛИНИКА № 48|Поликлиника - взрослая
ГУДАУТСКАЯ|3|КРАСНОДАРСКИЙ КРАЙ,СОЧИ|ГОР.ПОЛИКЛИНИКА №  2|Поликлиника - взрослая
ГУЛИ КОРОЛЕВОЙ|1|КЕМЕРОВСКАЯ ОБЛ.,МЕЖДУРЕЧЕНСК|ГОР.ПОЛИКЛИНИКА №  1 ФИЛИАЛ|Поликлиника - взрослая
ГУРЬЕВА|1|МО,РАМЕНСКОЕ|ГОР.ПОЛИКЛИНИКА №  2|Поликлиника - взрослая
ДАВЛЕТШИНОЙ Б-Р|30|УФА|МЕД.ЦЕНТР 'МЕГИ'|Медицинский центр - взрослый
ДАВЫДОВА УЛ., 3|-|ВЛАДИВОСТОК Г|ТЕРАПЕВТИЧЕСКОЕ 2-Е|Поликлиника взр.
ДАГЕСТАНСКАЯ|10.фев|УФА|ГОР.ПОЛИКЛИНИКА № 47 КОРПУС №  2|Поликлиника - взрослая
ДАГОМЫССКАЯ|42А|КРАСНОДАРСКИЙ КРАЙ,СОЧИ|КВД №  6|Диспансер
ДАЧНАЯ УЛ.|8|РОСТОВ-НА-ДОНУ Г.|МЕД.ЦЕНТР СЕМЬЯ|Медицинский центр - взрослый
ДВИНСКАЯ|-|ВОЛГОГРАД|ЛДЦ АВИЦЕНА|Диагностический центр взрослый
ДЕЖНЕВА ПР-Д|27 К.1|МОСКВА|АПТЕКА №404 'НА ДЕЖНЕВА'|Аптека
ДЕЛЕГАТСКАЯ УЛ.|12А|КРАСНОДАРСКИЙ КРАЙ,СОЧИ|АПТЕКА 'ФАКТОР ФАРМА'|Аптека
ДЕМЬЯНА БЕДНОГО|71|НОВОСИБИРСК|ПОЛИКЛИНИКА ГОСПИТАЛЯ ВОВ №  3 МБУЗ|Поликлиника - взрослая
ДЕМЬЯНА БЕДНОГО|8|МОСКВА|ГОР.ПОЛИКЛИНИКА №115|Поликлиника - взрослая
ДЕПОВСКАЯ|10|ВОРОНЕЖСКАЯ ОБЛ.,РОССОШЬ|ПОЛИКЛИНИКА ПРИ БОЛЬНИЦЕ УЗЛОВОЙ СТ.РОССОШЬ|Поликлиника - взрослая
ДЕПУТАТСКАЯ|12|ВОРОНЕЖ|АПТЕКА 'НА ДЕПУТАТСКОЙ' 'ЭВИТА'|Аптека
ДЕТСКОСЕЛЬСКАЯ|5|САНКТ-ПЕТЕРБУРГ|АПТЕКА 'ФАРМАКОР' №107|Сетевая аптека
ДЗЕРЖИНСКОГО ПР-Т|17|НИЖЕГОРОДСКАЯ ОБЛ.,ДЗЕРЖИНСК|ГОР.ПОЛИКЛИНИКА №  1 МУЗ|Поликлиника - взрослая
ДИВНОМОРСКАЯ|6|КРАСНОДАРСКИЙ КРАЙ,СОЧИ|ГОР.ПОЛИКЛИНИКА №  5|Поликлиника - взрослая
ДИКОПОЛЬЦЕВА УЛ., 34|-|ХАБАРОВСК Г|КАРДИОЛОГИЧЕСКОЕ|Поликлиника взр.
ДИКОПОЛЬЦЕВА УЛ., 34|-|ХАБАРОВСК Г|ТЕРАПЕВТИЧЕСКОЕ 1-Е|Поликлиника взр.
ДИМИТРОВА|31|КЕМЕРОВСКАЯ ОБЛ.,НОВОКУЗНЕЦК|ПОЛИКЛИНИКА №  1 ПРИ ГКБ №  5|Поликлиника - взрослая
ДИМИТРОВА УЛ., 12|-|КОМСОМОЛЬСК-НА-АМУРЕ Г|ДЕТСКОЕ|Диагн.центр дет.
ДИМИТРОВА УЛ., 4|-|КОМСОМОЛЬСК-НА-АМУРЕ Г|АПТЕКА БОЛЬНИЧНАЯ ГБ №7|Аптека больничн.
ДМИТРИЯ ДОНСКОГО Б-Р|8|МОСКВА|МЕД.ЦЕНТР ДОБРОМЕД СТОМАТБИЗНЕС КОМПАНИ|Медицинский центр - взрослый
ДМИТРИЯ УЛЬЯНОВА|8|ТУЛА|МЕД.ЦЕНТР 'МЕДИОФАРМ'|Медицинский центр - взрослый
ДМИТРОВСКОЕ Ш.|109|МОСКВА|АПТЕКА 'СТОЛИЧНЫЕ АПТЕКИ' №2/55 ГУП|Сетевая аптека
ДНЕПРОВСКАЯ|23|ЧЕЛЯБИНСК|ПОЛИКЛИНИКА ГБ № 13 МУЗ|Поликлиника - взрослая
ДНЕПРОВСКИЙ ПЕР.|122/1|РОСТОВ-НА-ДОНУ Г.|ГОР.ПОЛИКЛИНИКА №4 Г.РОСТОВА-НА-ДОНУ|Поликлиника - взрослая
ДОБРОСЕЛЬСКАЯ|177А|ВЛАДИМИР|АПТЕКА 'ЦЕНТРФАРМА'|Аптека
ДОБРОСЛОБОДСКАЯ|-|МОСКВА|ФЕДЕРАЛЗАО|Дистрибьютор
ДОКУКИНА|18|МОСКВА|ПТД № 12 КЛИНИЧЕСКИЙ|Диспансер
ДОЛГОПОЛОВА|17/38|НИЖНИЙ НОВГОРОД|36,7 - МАКСАВИТ|Офис аптечной сети
ДОМОДЕДОВСКАЯ|-|МОСКВА|ГОР.ПОЛИКЛИНИКА №166|Поликлиника - взрослая
ДОМОДЕДОВСКАЯ|-|МОСКВА|ДИСПАНСЕР ВРАЧЕБНО-ФИЗКУЛЬТУРНЫЙ № 27|Диспансер
ДОМОДЕДОВСКАЯ|13|МОСКВА|АПТЕКА 'СТОЛИЧНЫЕ АПТЕКИ' №6/183 ГУП|Сетевая аптека
ДОМОДЕДОВСКАЯ|40937|МОСКВА|ГОР.ПОЛИКЛИНИКА №204|Поликлиника - взрослая
ДОМОСТРОИТЕЛЬНАЯ|2|ПЕРМЬ|ГОР.ПОЛИКЛИНИКА №  8 ПОЛИКЛИНИЧЕСКОЕ ОТД. №  1 МУЗ|Поликлиника - взрослая
ДОСТОЕВСКОГО|115|УФА|ПОЛИКЛИНИКА РКБ ИМ.КУВАТОВА|Поликлиника - взрослая
ДОСТОЕВСКОГО|132|УФА|КДЦ РКБ ИМ.КУВАТОВА ГУЗ|Диагностический центр взрослый
ДОСТОЕВСКОГО|40|КАЗАНЬ|МЕД.ЦЕНТР 'ОРТОПЕД'|Медицинский центр - взрослый
ДОСТОЕВСКОГО УЛ.|77|ШАХТЫ Г.|ГБ №1 Г.ШАХТЫ. ПОЛИКЛИНИКА|Поликлиника - взрослая
ДРУЖБЫ|27|ТУЛЬСКАЯ ОБЛ.,НОВОМОСКОВСК|ГОР.ПОЛИКЛИНИКА №  2|Поликлиника - взрослая
ДРУЖБЫ|30|ПЕРМЬ|АПТЕКА 'ОПЕКА' 'ПЛАНЕТА ЗДОРОВЬЯ'|Аптека
ДРУЖИНИНА|53|СВЕРДЛОВСКАЯ ОБЛ.,НИЖНИЙ ТАГИЛ|ГОР.ПОЛИКЛИНИКА №  4 ФИЛИАЛ|Поликлиника - взрослая
ДУБНИНСКАЯ|40925|МОСКВА|МЕД.ЦЕНТР МЕДДРАЙВ|Медицинский центр - взрослый
ДУБРАВНАЯ УЛ.|41|МОСКВА|ГОР.ПОЛИКЛИНИКА №229|Поликлиника - взрослая
ЕКАТЕРИНИНСКАЯ|224|ПЕРМЬ|ПОЛИКЛИНИКА №  5 ГОР.ПОЛИКЛИНИКИ №  4 КЛИНИЧЕСКОЙ МУЗ|Поликлиника - взрослая
ЕЛОВАЯ|5|ВЛАДИМИРСКАЯ ОБЛ.,КОВРОВ|ПОЛИКЛИНИКА ПРИ ЦГБ|Поликлиника - взрослая
ЕМЕЛЬЯНОВА|31Б|ЮЖНО-САХАЛИНСК|АПТЕКА №107 ГУП ЦГА №  5|Аптека
ЕРЕВАНСКАЯ|23|МОСКВА|ГОР.ПОЛИКЛИНИКА № 26|Поликлиника - взрослая
ЕРЕМЕНКО УЛ.|31А|РОСТОВ-НА-ДОНУ Г.|ГОР.ПОЛИКЛИНИКА №42 Г.РОСТОВА-НА-ДОНУ|Поликлиника - взрослая
ЕРМАКА|4|НОВОСИБИРСК|КЛИНИКА 'ДЮНА' ООО|Поликлиника - взрослая
ЕРМОЛАЕВСКИЙ ПЕР.|-|МОСКВА|ГОР.ПОЛИКЛИНИКА №  3|Поликлиника - взрослая
ЖЕЛЕЗНОДОРОЖНАЯ|7|КАЛУЖСКАЯ ОБЛ.,СУХИНИЧИ|ОБЪЕДИНЕНИЕ АМБУЛАТОРНО-ПОЛИКЛИНИЧ. НА СТ.СУХИНИЧИ-ГЛАВНЫ|Поликлиника - взрослая
ЖЕМЧУЖНЫЙ ПР.|8А|ПЕНЗА|ПОЛИКЛИНИКА №  2 ГБ №  2|Поликлиника - взрослая
ЖЕРДЕВА|124|УЛАН-УДЭ|ПОЛИКЛИНИКА №  3 АМБУЛАТОРИЯ №  2|Поликлиника - взрослая
ЖКО АЭРОПОРТА|28|НОВОСИБИРСКАЯ ОБЛ.,ОБЬ|ПОЛИКЛИНИКА №  2 ЦГБ|Поликлиника - взрослая
ЖУКОВА|4|ВОРОНЕЖ|АПТЕКА 'АЛЕХИН Д.А.' ИП|Аптека
ЖУКОВСКОГО|4|САРАТОВ|АПТЕКА 'ДОМАШНЯЯ АПТЕКА'|Аптека
ЗАВОДСКАЯ|15|МО,ВИДНОЕ|ПОЛИКЛИНИКА БОЛЬНИЦЫ РАЙОННОЙ ВИДНОВСКОЙ|Поликлиника - взрослая
ЗАВОДСКАЯ|2|ВОРОНЕЖСКАЯ ОБЛ.,БОГУЧАР|ПОЛИКЛИНИКА ПРИ ЦРБ БОГУЧАР|Поликлиника - взрослая
ЗАВОДСКАЯ|34|СТАВРОПОЛЬСКИЙ КРАЙ,ЗЕЛЕНОКУМСК|ПОЛИКЛИНИКА ЦРБ СОВЕТСКОЙ ГУЗ|Поликлиника - взрослая
ЗАМОРЕНОВА|27|МОСКВА|ГОР.ПОЛИКЛИНИКА №220 МУЗ|Поликлиника - взрослая
ЗАНЕВСКИЙ ПР-Т|1|САНКТ-ПЕТЕРБУРГ|МЕД.ЦЕНТР 'МАПО'|Медицинский центр - взрослый
ЗАНЕВСКИЙ ПР-Т|20|САНКТ-ПЕТЕРБУРГ|АПТЕКА 'ТД НЕВИС'|Аптека
ЗАПАРИНА УЛ., 76|-|ХАБАРОВСК Г|КОНСУЛЬТАТИВНОЕ|Поликлиника взр.
ЗАПАРИНА УЛ., 83|-|ХАБАРОВСК Г|КДЦ ВИВЕЯ|Диагн.центр взр.
ЗАПАРИНА УЛ., 83|-|ХАБАРОВСК Г|СТАЦИОНАР ДН.|Диагн.центр взр.
ЗАРЕЧНАЯ|15|МО,ЛОБНЯ|ПОЛИКЛИНИКА ЦГБ ЛОБНЕНСКАЯ МЛПУ|Поликлиника - взрослая
ЗАРЕЧНАЯ|2|МО,БАЛАШИХА|ГОР.ПОЛИКЛИНИКА №  2|Поликлиника - взрослая
ЗАРЕЧНАЯ УЛ.|1А|САРАТОВ|КЛИНИКА ПРОФ.ЗАБОЛЕВАНИЙ НИИ СЕЛЬСКОЙ ГИГИЕНЫ|Поликлиника - взрослая
ЗАРЕЧНЫЙ ПР.|04.янв|ТЮМЕНЬ|ГОР.ПОЛИКЛИНИКА №  1 ММЛПУ|Поликлиника - взрослая
ЗАЦЕПА|40|МОСКВА|ГОР.ПОЛИКЛИНИКА №  2 МСЧ ГУВД МОСКВЫ|Поликлиника - взрослая
ЗВЕЗДИНКА|18|НИЖНИЙ НОВГОРОД|МЕД.ЦЕНТР 'ЭЛЕГРА'|Медицинский центр - взрослый
ЗДОРОВЬЯ|10|ЯРОСЛАВЛЬ|ПОЛИКЛИНИКА ГКБ №  7 МУЗ|Поликлиника - взрослая
ЗДОРОВЬЯ ПЕР.|2|ВОРОНЕЖ|АПТЕКА 'СЕМЕЙНАЯ АПТЕКА' № 13 ООО|Сетевая аптека
ЗДРАВООХРАНЕНИЯ|50|САРАТОВСКАЯ ОБЛ.,ВОЛЬСК|ПОЛИКЛИНИКА №  1 ПРИ ЦРБ|Поликлиника - взрослая
ЗЕЛЕНАЯ|18А|НИЖЕГОРОДСКАЯ ОБЛ.,АРЗАМАС|АПТЕКА 'НАДЕЖДА-ФАРМ '|Аптека
ЗЕЛЕНАЯ|20|ИВАНОВО|ГОР.ПОЛИКЛИНИКА №  5|Поликлиника - взрослая
ЗЕЛЕНАЯ УЛ.|45|МО,ДОМОДЕДОВО|ЦЕНТР ЛЕЧЕБНО-ОЗДОРОВИТЕЛЬНЫЙ 'БОБЕР'|Диагностический центр взрослый
ЗЕЛЕНОГРАД|-|МОСКВА|АПТЕЧНЫЙ ПУНКТ 'ВАША АПТЕКА'|Аптека
ЗЕЛЕНОГРАД,1-Й ЗАПАДНЫЙ ПР.|-|МОСКВА|ГОР.ПОЛИКЛИНИКА №152 ПРОМЫШЛЕННОЕ ОТД.|Поликлиника - взрослая
ЗЕЛЕНОГРАД,ПАНФИЛОВСКИЙ ПР-Т|10|МОСКВА|МЕД.ЦЕНТР ЗЕЛЕНОГРАДСКИЙ|Медицинский центр - взрослый
ЗЕЛЕНОГРАД,ЮНОСТИ ПЛ.|2|МОСКВА|АПТЕКА 'МЕДИАЛ'|Сетевая аптека
ЗЕМЛЯЧКИ|82|ВОЛГОГРАД|КЛИНИКА ДИАЛАЙН|Поликлиника - взрослая
ЗОИ КОСМОДЕМЬЯНСКОЙ|2А|ЯРОСЛАВСКАЯ ОБЛ.,РЫБИНСК|ГОР.ПОЛИКЛИНИКА №  1|Поликлиника - взрослая
ЗОИ КОСМОДЕМЬЯНСКОЙ|43|ЕКАТЕРИНБУРГ|МЕД.ЦЕНТР|Медицинский центр - взрослый
ЗООЛОГИЧЕСКАЯ УЛ.|30|РОСТОВ-НА-ДОНУ Г|ГОР.ПОЛИКЛИНИКА №7. Г.РОСТОВА-НА-ДОНУ. ФИЛИАЛ|Поликлиника - взрослая
ЗОРГЕ Р. УЛ.|66|РОСТОВ-НА-ДОНУ|ГОР.ПОЛИКЛИНИКА №10 Г.РОСТОВА-НА-ДОНУ. ФИЛИАЛ №1|Поликлиника - взрослая
ЗУБОВСКИЙ Б-Р 22/39|-|МОСКВА|КЛИНИКА МЕДСИ|Поликлиника - взрослая
ИВАНОВСКАЯ|18|САНКТ-ПЕТЕРБУРГ|ПНД №  9|Диспансер
ИВАНТЕЕВСКАЯ|21|МОСКВА|МЕД.ЦЕНТР СИТИ-МЕД|Медицинский центр - взрослый
ИЗУМРУДНАЯ УЛ.|6|МОСКВА|АПТЕКА 'ФОРТЕ' 'ЭКОНОМ-ПРОГНОЗ' ООО|Аптека
ИЛЬИНСКАЯ|9|ОМСК|ЦЕНТР ДИАГНОСТИЧЕСКИЙ КЛИНИЧЕСКИЙ БУЗ|Диагностический центр взрослый
ИЛЬИНСКОЕ Ш.|2В|МО,КРАСНОГОРСК,В/Г ПАВШИНО|ПОЛИКЛИНИКА ГКБ №  2 КРАСНОГОРСКОЙ|Поликлиника - взрослая
ИЛЬИЧА|4|КЕМЕРОВСКАЯ ОБЛ.,ПГТ ИНСКОЙ|МСЧ 'ЭНЕРГЕТИК'|Мед.сан.часть (поликлиника)
ИЛЮШИНА|4|ТЮМЕНЬ|МСЧ АВИАКОМПАНИИ 'Ю-ТЭЙР'|Мед.сан.часть (поликлиника)
ИМ.50-ЛЕТИЯ ОКТЯБРЯ|4|КЕМЕРОВСКАЯ ОБЛ.,АНЖЕРО-СУДЖЕНСК|ГОР.ПОЛИКЛИНИКА №  5|Поликлиника - взрослая
ИНСТИТУТСКАЯ|8|МО,ПГТ МЕНДЕЛЕЕВО|ПОЛИКЛИНИКА ПРИ БОЛЬНИЦЕ МЕНДЕЛЕЕВСКОЙ|Поликлиника - взрослая
ИНСТИТУТСКИЙ ПР-Т|8|МО,ПГТ ЧЕРНОГОЛОВКА|АПТЕКА 'ФАРМАДЕК'|Аптека
ИНТЕРНАЦИОНАЛЬНАЯ|100|НИЖНИЙ НОВГОРОД|ЗДРАВПУНКТ МСЧ ГЗАС ИМ.ПОПОВА|Здравпункт
ИНТЕРНАЦИОНАЛЬНАЯ|2|МОСКВА,ПОС.ВНУКОВО|ГОР.ПОЛИКЛИНИКА №217 ФИЛИАЛ|Поликлиника - взрослая
ИНТЕРНАЦИОНАЛЬНАЯ|6|ЛИПЕЦКАЯ ОБЛ.,С.ДОБРОЕ|ГОР.ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
ИНТЕРНАЦИОНАЛЬНАЯ УЛ., 56|-|ВЛАДИВОСТОК Г|ОБЩ.ВРАЧ.ПРАКТИКИ 1-Е|Поликлиника взр.
ИРТЫШСКАЯ НАБ.|34|ОМСК|КЛИНИКА ДОКТОРА ЯКОВЛЕВА 'АТЛАНТ' ООО|Поликлиника - взрослая
ИСАКОВСКОГО|16.фев|МОСКВА|АПТЕЧНЫЙ ПУНКТ ПРИ ГОР.ПОЛИКЛИНИКЕ №181|Аптека
ИСПЫТАТЕЛЕЙ ПР-Т|8К.1|САНКТ-ПЕТЕРБУРГ|ЦЕНТР КАРДИОЛОГИЧЕСКИЙ 'ЧЕРНАЯ РЕЧКА' ОАО|Медицинский центр - взрослый
К.МАРКСА|104|КРАСНОЯРСК|ВОЕННО-МЕДИЦИНСКАЯ СЛУЖБА РУ ФСБ ПО КРАСНОЯРСКОМУ КРАЮ|Поликлиника - взрослая
К.МАРКСА|14|КАЗАНЬ|МЕД.ЦЕНТР 'ОН КЛИНИК КАЗАНЬ'|Медицинский центр - взрослый
К.МАРКСА|156|КРАСНОДАРСКИЙ КРАЙ,ЛАБИНСК|ПНД ПОЛИКЛИНИКА|Диспансер
К.МАРКСА|57|КРАСНОДАРСКИЙ КРАЙ,НОВОКУБАНСК|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
КАБАКОВА|79|ТУЛА|АПТЕКА ИП ЗУДИНА|Аптека
КАВАЛЕРГАРДСКАЯ|26|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА № 38|Поликлиника - взрослая
КАВКАЗСКИЙ Б-Р|41 К.1|МОСКВА|АПТЕКА №283 'ЭКВИТАС'|Аптека
КАЗАХСКАЯ УЛ.|76|РОСТОВ-НА-ДОНУ Г.|ГОР.ПОЛИКЛИНИКА СТУДЕНЧЕСКАЯ Г.РОСТОВА-НА-ДОНУ|Поликлиника - взрослая
КАЛАНДАРИШВИЛИ|27|УЛАН-УДЭ|ГОР.ПОЛИКЛИНИКА №  1 МУЗ|Поликлиника - взрослая
КАЛИНИНА|24|ВЛАДИМИРСКАЯ ОБЛ.,ГУСЬ-ХРУСТАЛЬНЫЙ|ПОЛИКЛИНИКА ПРИ ГБ №  1|Поликлиника - взрослая
КАЛИНИНА|26|ПЕРМСКАЯ ОБЛ.,С.КАРАГАЙ|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
КАЛИНИНГРАДСКАЯ|21А|ЧЕЛЯБИНСК|ПОЛИКЛИНИКА ГБ № 14|Поликлиника - взрослая
КАЛМЫКОВА|5|ЧЕЛЯБИНСКАЯ ОБЛ.,КАРТАЛЫ|ПОЛИКЛИНИКА БОЛЬНИЦЫ УЗЛОВОЙ СТ.КАРТАЛЫ ЮУЖД|Поликлиника - взрослая
КАМАНИНА|23А|ВЛАДИМИР|АПТЕКА 'КАРДИОЛОГИЧЕСКАЯ' ЧП АКСЕНОВА|Аптека
КАМАНИНА|6|ВЛАДИМИР|ПОЛИКЛИНИКА ГБ №  4|Поликлиника - взрослая
КАМЕННООСТРОВСКИЙ ПР-Т|48|САНКТ-ПЕТЕРБУРГ|ДИСПАНСЕР ВРАЧЕБНО-ФИЗКУЛЬТУРНЫЙ №  1|Диспансер
КАМЫШОВАЯ|50 К.1|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА №114 ОТДЕЛЕНИЕ №121|Поликлиника - взрослая
КАРАВАЕВА РОЩА|28|ОРЕНБУРГ|ПОЛИКЛИНИКА ПРИ ГКБ ВОССТАНОВИТЕЛЬНОГО ЛЕЧЕНИЯ|Поликлиника - взрослая
КАРБЫШЕВА|23|ОМСК|ПОЛИКЛИНИКА №  1 ОКБ НА СТ.ОМСК-ПАССАЖИРСКИЙ|Поликлиника - взрослая
КАРЛА ЛИБКНЕХТА|3|ОМСК|ГОР.ПОЛИКЛИНИКА №  1|Поликлиника - взрослая
КАРЛА МАРКСА|1|СВЕРДЛОВСКАЯ ОБЛ.,КРАСНОТУРЬИНСК|МЕД.ЦЕНТР 'РУСАЛ' ФИЛИАЛ В КРАСНОТУРЬИНСКЕ ООО|Медицинский центр - взрослый
КАРЛА МАРКСА|1|ТЮМЕНСКАЯ ОБЛ.,ГОЛЫШМАНОВО|ПОЛИКЛИНИКА БОЛЬНИЦЫ ОБЛАСТНОЙ № 11 ГЛПУ|Поликлиника - взрослая
КАРЛА МАРКСА|27|ТОМСК|ПОЛИКЛИНИКА БОЛЬНИЦЫ 'СОМЦ РОСЗДРАВА'|Поликлиника - взрослая
КАРЛА МАРКСА|30|МО,ДУБНА|ГОР.ПОЛИКЛИНИКА ДУБНИНСКАЯ|Поликлиника - взрослая
КАРЛА МАРКСА|46А|МО,ЭЛЕКТРОСТАЛЬ|ЦЕНТР 'КОНТРАКТ' МЕДИКО- ДИАГНОСТИЧЕСКИЙ|Медицинский центр - взрослый
КАРЛА МАРКСА|52|ЧЕЛЯБИНСКАЯ ОБЛ.,ТРЕХГОРНЫЙ|МСЧ № 72 ФМБА РОССИИ|Мед.сан.часть (поликлиника)
КАРЛА МАРКСА|7А|МО,ЭЛЕКТРОСТАЛЬ|ГОР.ПОЛИКЛИНИКА №  2 ФИЛИАЛ|Поликлиника - взрослая
КАРЛА МАРКСА Б-Р|12|УЛАН-УДЭ|ГОР.ПОЛИКЛИНИКА №  2 МУЗ|Поликлиника - взрослая
КАРЛА МАРКСА ПР-КТ|248|САМАРА|ГОР.ПОЛИКЛИНИКА № 10|Поликлиника - взрослая
КАРЛА МАРКСА ПР-Т|193|ЧЕЛЯБИНСКАЯ ОБЛ.,МАГНИТОГОРСК|ПОЛИКЛИНИКА №  1 МСЧ АГ  ОАО ММК УЧАСТКОВОЕ ОТД.|Мед.сан.часть (поликлиника)
